Under Armour,2024-03-25,Very nice. Light as a feather. Comfortable.  Recommended!!!
Under Armour,2024-04-12,"My teen son's favorite pair of shoes so far (and he killed MANY pairs). They are super comfy, good support, sturdy. So far he has worn them for 2 months and they still look and feel great! Ordered Wide - maybe that's why he's extra comfortable in them. Recommend!"
Under Armour,2024-04-02,"Great fit, great price, super comfortable"
Under Armour,2024-04-12,"The Under Armour Men's Charged Assert sneakers are an absolute game-changer! I've put these shoes through their paces, and they've exceeded my expectations on every front. Comfort? Check. Breathability? Double check. With their sleek design, they're not only functional but also look fantastic. Plus, the support they offer is top-notch, making them perfect for any activity, whether it's hitting the gym or running errands around town. Versatility is the name of the game here, folks. If you're in the market for a pair of sneakers that deliver in every department, look no further than the Charged Assert. Highly recommend!"
Under Armour,2024-03-15,"Bought these shoes for general use of working out and some running.  They fit great and have a very stable feel.  Sizing runs a tad small, if following the chart.  It said I was supposed to get a 10, but I got a 10.5 and they fit perfect.  Looking forward to using these in the gym!"
Under Armour,2023-12-11,"I’ve been in the market for new walking shoes for a while now and have tried on at least a dozen pairs before these. It was immediately apparent to me that these were the winning pair.Pros-Light weight but structurally strongThe heel cup is pronounced holding my foot in place nicely even when unlacedGreat shock absorptionMiddle of the road arch support, it neither pushes into my foot nor does it leave my arch floatingThe shoe widens out at the ball of the foot just right to support the sides of my feet without squeezing them.Cons-Basic insole, that’s comfortable but not as padded or advanced as other shoesLow rise ankle socks are a no no with these shoes as the heel cup I enjoy will suck your sock into the shoe and off your heel.All in all, for $40-$55 these are great shoes. They don’t even feel like you’re wearing shoes. The wife likes the look and feel so much she made me order her a woman’s pair of the same shoe. You can’t go wrong with this shoeUpdate 2/26/24 have worn these consistently and they look and feel new still. They handled a full week at Disney World averaging 25,000 steps per day at the parks. My feet were never tired or sore. No blisters chafing, or irritation from movement in the shoe because they are formed wonderfully around and behind the heel. I’m ordering a second pair for whenever these do wear out. My favorite pair of shoes in a long time. Genuinely enjoy these more than my brooks (which are still wonderful) and my ON cloud shoes which I feel are hyped much more than their actual quality and worth in my humble opinion"
Under Armour,2024-03-29,Fit as expected. Super comfortable. Durable. Stylish too! Will buy again!
Under Armour,2024-02-25,"Works great so far! Movable, comfortable, durable, good for running, jumping working, etc. Although if you don't get size wide than it's very long and thin and odd looking imo, I got regular 10.5 and then returned it to get 10.5 wide and it's much better and more normal looking."
Under Armour,2023-05-25,"I recently purchased a pair of tennis shoes for my active lifestyle, and I have been impressed with their overall performance and versatility. In this review, I will share my experiences and thoughts on these tennis shoes, highlighting their comfort, durability, and suitability for various activities.Comfort and Fit:One of the standout features of these tennis shoes is their exceptional comfort. The shoes are well-padded and provide ample cushioning, making them comfortable to wear for extended periods. The supportive insoles and arch design offer great stability and help reduce fatigue during physical activities. Additionally, the shoes have a snug fit that conforms to the shape of my feet, ensuring a secure and comfortable feel throughout the day.Durability and Quality:These tennis shoes are built to last. The materials used in their construction are of high quality, exhibiting excellent durability. The reinforced stitching and sturdy outsole provide resistance against wear and tear, making them suitable for both indoor and outdoor use. Whether I'm playing tennis, going for a run, or simply walking around, these shoes have held up well and shown no signs of premature damage.Versatility:The versatility of these tennis shoes is worth highlighting. While they are designed primarily for tennis, they can easily be used for various other activities, such as walking, jogging, or light workouts. The shoes offer excellent traction, allowing for stability and grip on different surfaces. Whether on the tennis court or on the pavement, I feel confident in these shoes' performance.Breathability and Moisture Control:Another noteworthy aspect of these tennis shoes is their breathability. The upper mesh material allows for proper airflow, keeping my feet cool and preventing excessive sweating. This feature is particularly beneficial during intense physical activities, as it helps maintain comfort and reduces the risk of unpleasant odors.Style and Aesthetics:While performance is key, aesthetics also play a role in choosing footwear. These tennis shoes strike a good balance between functionality and style. They come in various color options, catering to different preferences. The sleek design and clean lines make them visually appealing, allowing me to wear them not only during athletic activities but also in casual settings.Conclusion:In conclusion, these tennis shoes offer a comfortable and versatile option for those seeking reliable footwear for active pursuits. Their comfort, durability, and adaptability to different activities make them a solid choice. The shoes provide a snug fit and excellent cushioning, ensuring comfort even during long hours of wear. Their high-quality construction ensures long-lasting performance, while the breathability feature adds to their overall comfort. With their appealing design, these tennis shoes are suitable not only for sports but also for everyday casual wear. I recommend considering these tennis shoes for anyone in need of reliable, comfortable, and versatile footwear."
Under Armour,2024-02-17,"After a lot of foot trauma of the last 53 years resulting in hallux rigidus, walking can be painful. What’s triggers it is a tight shoe with limited room for my toes. I ordered this shoe with a 4e extra wide, which provides a very large toe box. This shoe is light and is so much more comfortable than ALL my other shoes! I’m beyond excited to wear these moving forward. They seem like a quality shoe and the price was sub-$50, which is almost unheard of these days."
Under Armour,2024-04-07,Well made. Good fit and very comfortable
Under Armour,2024-03-05,Fits kind off loose and need to be tied snugg for more active activities. Very comfortable around and especially under the foot. Like walking on clouds. I would not use them for serious running but feels and looks great for active brisk walking.
Under Armour,2024-03-24,"Bought these because my Nike running shoes would squeak with every step and it was really annoying. After putting them on they felt REALLY GOOD, plus they have 4E wide which is amazing. After 8 months of use I haven’t once rolled my ankle (which is something I would do in my Nikes every 2-3 days) just bought the assert 10 recently and same exact quality as the last generation. Also got my mom and brother into buying a pair as well. 11/10 great shoe."
Under Armour,2022-08-04,"Uneven sole, thank you for making my foot hurt."
Under Armour,2022-09-23,"In one month shoes got torn. I never seen any other brand shoes ever get torn on top part of the shoes. Very disappointing with under armor brand.Usually, shoes get ripped off on front bottom part. In this case it torn on top part of shoes."
Under Armour,2023-05-21,"Hold on to your socks, folks, because these black Under Armor athletic shoes are about to knock your feet off! These bad boys are like a covert operation for your toes, delivering stealthy comfort and style that'll make you feel like a ninja on a mission to conquer the world (or at least the neighborhood basketball court).First things first, let's talk about the blackness of these shoes. They're so black, they make the night sky jealous. It's like strapping a pair of mini black holes to your feet, ready to absorb all the attention and keep your fashion game on point. Whether you're hitting the gym, going for a jog, or simply kicking back with your pals, these shoes will have you looking sleeker than James Bond in a tuxedo.Now, let's talk about comfort. These shoes are so cozy, it's like walking on a cloud that's been sprinkled with unicorn feathers. The moment you slip them on, you'll feel like your feet are being hugged by a squadron of baby kittens. It's a blissful experience that'll have you wondering why you haven't been wearing these shoes since birth.And the performance? Oh boy, get ready to unleash your inner sports superstar. With their advanced technology and built-in superpowers (okay, maybe not superpowers, but close enough), these shoes will have you jumping higher, running faster, and pivoting with the agility of a gazelle on roller skates. Your opponents won't know what hit them as you leave them in the dust, questioning their life choices.But wait, there's more! These shoes are like the secret agents of the sneaker world—they're lightweight, durable, and ready to take on any challenge. Rain, mud, or an unexpected game of leapfrog over a puddle, these shoes won't let you down. They're built to withstand the elements and keep you going strong, like a trusty sidekick that never leaves your side.In conclusion, these black Under Armor athletic shoes are the ultimate blend of style, comfort, and performance. They'll have you feeling like a ninja warrior, ready to conquer the world one stride at a time. So, strap them on, lace them up, and prepare to kick some serious booty (figuratively, of course). Embrace the power of the stealthy solemates, my friends, and let your feet experience the glory of footwear excellence."
Under Armour,2023-09-03,"Muy bien calzado, cómodo, flexible..."
Under Armour,2023-07-12,No long-term fatigue when wearing these great running shoes. You wont be disappointed!
Under Armour,2024-02-26,"Received as Xmas gift, fit was worse the more you wear.  I can no longer return and under armor will not assist with this product.  Price was great but fit and very hard rubber sole was awful"
Under Armour,2023-08-16,La talla y la calidad están bien pero me enviaron un color diferente al que pedí
Under Armour,2022-09-08,Lightweight and great support.  Perfect shoes and affordable!
Under Armour,2024-03-10,"At 6’6” and 225lbs, these are great shoes for everyday wear, beaters, or really anything you need them for. They are also a great price. One thing I notice, in being a bigger guy is the cushion and insoles wearing out really fast, especially being that I have a really high arch and wide foot.After two months, they still look and feel great, with showing just regular wear being I’ve worn them pretty much everyday, all day. Something else I’ve also been really impressed with is the outsole holding up nicely. Very little wear and tear, and has great traction.The feel of the shoe is on the firmer side, not necessarily hard, just a very comfortable and firm feel. It’s also really nice that they are wide. Regular width shoes just don’t work for me anymore.Haven’t worn Under Armour in 15+ years, and that was back in my baseball days. Definitely worth the price, and in my view, way better than shoes that typically cost $120+ that wear out very quickly."
Under Armour,2024-03-08,"These are great for wide feet. Fit well, comfortable, this is my 4th pair of these. They are a little lighter green than the in the photo but it’s no big deal, they look great"
Under Armour,2023-11-12,"Standard for all my reviews: When reviewing products, I always remain objective and honest about the product or service. I always review with information that I feel others would like to know about the product as I always assume what I'm writing will influence for or against the purchase. I always try to go above and beyond surface characteristics and input into quality, value and application. Most importantly, I will always end the review with an answer as to whether I'd purchase the product again which I believe is the most critical question pertaining to the item. To manufacturers: Want me to review your items, just let me know!I was looking to upgrade my shoe game because Nike has gotten so expensive recently. I really liked the simplicity of these UA shoes, good tread with a not-busy design. After receiving them I was immediately impressed with how light they are and how they feel overall. They would be a great walking shoe I think but I use Asics for that. The ONLY issue I have with these UA sneakers is that they are a little uncomfortable on the top of my foot near the tongue. I've tried loosening the laces a bit near the top and that helps but it's still a small issue. Other than that, I really like these shoes and I'm using them as my every day shoe when I'm not working out. They look great with shorts or jeans.I would actually purchase these again despite the minor discomfort issue. I'm hoping they just need to break in a bit more but it's not significant enough to keep me from purchasing them again, especially at the price point."
Under Armour,2024-03-20,Great feel and great look!  I needed the wide feet and this fit perfectly!
Under Armour,2024-04-10,"Bought these due to the price and thought why not. I tried these bad boys on as soon as they delivered and could not be happier. The inside of the shoe has a nice soft foam and they are light weight. Also, have a good look to them. Would definitely recommend."
Under Armour,2024-03-19,"I work 10 hours a day, 5 to 6 days a week and my feet get pretty sore since I’m on them for most of the day. Been wearing these for a week now and have really noticed a difference. And also they have good breath ability my feet don’t sweat."
Under Armour,2024-03-05,"How is this a running shoe when it has No ankle support, really low cut and instep hurts--It seems to be a common issue-- tongue too tight on top of foot, etc.I did casual brisk walking in my neighborhood for cardo.I bought this so that my Nike Air Max wouldn't depreciate as much, this was to be my daily wear shoeI don't have hilly high or uneven ground, yet my hip, ankles, knees seem to hurt as a result of wearing thisI won't climb 4 flights of stairs with thisOnly will use to walk at a regular place to and fro what's a short trip like to the nearby post office and back"
Under Armour,2024-03-29,These are light weight and help an amputee walking on prostheses to maintain their balance. As a prosthetic user certain shoes can throw off their gait when walking. Once a shoe is determined it will work well you don’t want to change the shoes. This style offers a variety of colors to be able to wear different ones without changing the way an amputees gait is compromised.
Under Armour,2024-04-04,Good looks and a wider toe box for great comfort and style.
Under Armour,2024-03-24,Size is accurate. They are comfortable. And make great basketball shoes.
Under Armour,2024-04-03,Great fit and feels like walking on air.
Under Armour,2024-02-29,"I love these. Comfortable, masculine and sexy looking shoes. Perfect for the gym or wherever. Good quality!"
Under Armour,2024-04-05,I bought these for my son and he is flat-footed and wears orthotics.  The sneaker gave him good support and was comfortable.  Very affordable as well.
Under Armour,2024-02-26,I had this pair originally and liked it so much that I ended up buying another pair after wearing my other ones out. I had the previous pair for a year or on a regular basis. They were very comfortable. Very durable and held up to all four seasons. I like them so much I ended up buying the exact same pair a year later
Under Armour,2024-04-12,No complaints. Perfect fit! Looks are awesome! Fits are right on! Size is perfect with room to spare.
Under Armour,2024-03-04,"Nothing to say, nice confortable pair of shoes, nice quality also as far as I can tell."
Under Armour,2024-03-06,I usually wear a 9.5 and they were too small so I went up to a 10 and they fit great. They are comfortable and light weight. I like the medium gray and they are easy to clean.
Under Armour,2024-03-16,Product fit as expected. I don’t know what other reviewers were talking about when they said they ran small.  Very comfortable to run and lift in at the gym.
Under Armour,2024-04-02,"This shoe is extremely lightweight and comfortable,this is my 2nd pair just a different color."
Under Armour,2024-03-10,"Well constructed, comfortable and small so I gave them to my son with a slightly smaller foot."
Under Armour,2024-04-03,"These shoes are lightweight, I was expecting a bit more breathable given the mesh fabric but that doesn't seem to be the case.Also there may be quality issues my left shoe fits tighter than the right one 😔"
Under Armour,2024-03-22,These are very comfortable. They came rather quick and I am pleased.I live near an UA outlet and I still can't find some particular shoes I previously had but Amazon never Fails me
Under Armour,2024-02-27,"I can't believe Under Armour would put their name on such a disgraceful product like the Men's Charged Surge 4 Running Shoe. Let me start by saying that I didn't even bother wearing them after inspecting the quality. The materials used in these shoes are cheap beyond belief. It's like they were made from the lowest grade of materials they could find.The soles are not even rubber as one would expect from a reputable brand like Under Armour. No, they're made of flimsy plastic that feels like it would disintegrate after a single run. It's absolutely shameful that a company with such a well-known name would attach it to something so subpar.Save yourself the embarrassment of wearing these shoes and the disappointment of wasting your money. Under Armour should be ashamed of themselves for putting out such a shoddy product. Do yourself a favor and look elsewhere for your running shoe needs."
Under Armour,2024-04-02,Love them
Under Armour,2024-02-29,"I'm typically a 6.5 in running/tennis shoes. Ordered in my normal size and the shoe fits a little more snug than I prefer, but not so snug they are unwearable. If I were to repurchase, I'd order a 1/2 size up. The color is exactly as expected and the shoe is light and has the right amount of cushion without being unsupportive."
Under Armour,2024-03-16,"I read several articles about the best shoes for dance aerobics and similar, and these and one other under armour shoe were listed in several recommendations.  When I saw how inexpensive they were (if you don't care which color, it seems at least one is always on sale), I thought there was no way they would be high quality, but then again, at that price it was low risk, so I ordered a pair in my usual size.  I found them to fit a little small, which I have never experienced with any of my other athletic shoes, but I felt like the fit was good otherwise so I returned and sized up half a size.I immediately liked them on first use (in an aerobics class, with dancing, jumping, etc. on a hard studio floor), and they are now my dedicated workout studio shoes.  I've worn them for several types of workouts and they are still outperforming and heir price point and holding up really nicely (holding up better than my altras that I run in which were three times the price).  They are supportive and have structure and still have some (but not too much) cushion.  I've not even swapped out the insert which I've done for other shoes. These are one of the cheapest pairs of athletic shoes I've ever owned and have definitely given me a positive opinion of UA."
Under Armour,2024-03-14,When I first got these they were giving STIFF and suffocation but now they feel so roomy and comfortable on my feet. I really like them for work and the gym. They stay looking so clean through the rain and all and they actually look cute on me.
Under Armour,2024-02-26,"I like this style for light indoor works outs and casual all day wear. I originally ordered my normal size of 7 1/2, but they were way too snug on my toes. I returned those and got a size 8. They are a bit wider than I prefer at that size, but still comfortable and snug."
Under Armour,2024-04-06,"I work retail and I am on my feet a lot! These shoes are amazing and comfortable. It feels like I’m barefoot. Awesome support. I’m a little over a year post operation from an Achilles repair, and my feet never hurt at the end of the day. They are more expensive but totally worth it. Can’t put a price on comfort"
Under Armour,2024-02-29,So the shoes are comfy as far as space. I dont have wide feet so the regular size fit perfect. I will say they are very uncomfortable to stand in. I wear them to school and don't even stand that long and my feet were HURTING! So these are not for standing for long periods of time and maybe its just me.
Under Armour,2024-03-11,"The shoes are incredibly comfortable, breathable and durable. The color is exactly as described and are true to size."
Under Armour,2024-03-30,"I will preface this by saying I have had these UA purple tennies a while ( almost a year)? & STILL LOVE them.  I do dance aerobics a lot &/ or walk at least 3-5 miles a day.  I wear size 7 and have neither a very wide, or narrow foo- just let nda normal.  The shoes, I feel, are well made, super comfy ( my 3rd pair of Under Armor... And the color purple are everything I had hoped for.  You can see me coming - that's for sure.I'm a fan... Get 'em.  ( And no sponsorship here). Btw"
Under Armour,2024-03-17,These are good shoes for my son. They are comfortable and affordable.
Under Armour,2024-04-03,"My 7 year old wears these shoes and they have held up well over the past few months! We've tried some other Amazon shoes that fell apart in a couple months, but I've been happy with the quality for the price and will plan to get these again in the future!"
Under Armour,2024-04-12,My son thought they are very comfy and loved the look
Under Armour,2024-04-15,Fit my daughter perfect. She says they’re comfortable. We appreciate the wide toe box compared to other brands. Would buy again
Under Armour,2024-04-11,"Stiff upon arrival but hoping they break in soon. Nice shoe, not too heavy. Son loves the black on black design. Would purchase again!"
Under Armour,2024-04-06,My son is very active and doesn’t take care of anything. A little cleaning and these look brand new. They can take a beating and will still be his go to shoe.
Under Armour,2024-04-11,Perfect fit every time.
Under Armour,2024-03-04,These shoes look good and also feel very comfortable. Great for a teen who’s always on the go and into sports.
Under Armour,2024-01-28,"Purchased the Under Armour Men's Yard Low Turf Baseball Cleat Shoe, and it's a game-changer. Here's a brief review:Exceptional Traction: 🌪️👟The traction on these cleats is outstanding. Whether sprinting on the bases or making quick lateral movements, I feel secure and stable. The strategic placement of the studs provides optimal grip on various surfaces, making them a must-have for the baseball diamond.Stylish Design: 🔥👟Under Armour nails it in the style department. The sleek design and attention to detail make these cleats look as good as they perform. They've become a conversation starter among teammates for all the right reasons.Overall Impression: 🌟⚾The Under Armour Men's Yard Low Turf Baseball Cleat Shoe is a home run. Whether you're a seasoned player or hitting the field for weekend games, these cleats deliver on performance, comfort, and style. They've become an essential part of my game-day gear.In summary, if you're seeking baseball cleats that excel in traction, comfort, and durability, look no further. Under Armour has crafted a winner with the Yard Low Turf Cleat. Highly recommended for any player serious about their game."
Under Armour,2024-03-29,very tight fit and has good grip
Under Armour,2024-04-01,They fit great and look great too
Under Armour,2024-03-13,"The most comfortable turf show I’ve worn, and I’ve worn a lot over the years. Hands down the best ones I’ve had. My teammates bought themselves these exact ones. High comfort level, durable."
Under Armour,2024-03-15,"This is my son’s second pair. Fantastic tread, great fit, and he loves the color way."
Under Armour,2024-02-14,My husband coaches our son’s baseball team and we play year around. He wanted a new set of coaches shoes as he called them. Reasonably priced since all sneakers are expensive these days. But they look good on and he wears them every practice and game so they must be comfy!
Under Armour,2024-02-14,"Excellent Fit. I have the same brand running shoes, therefore I felt confident that the sizing would be correct for my feet. It was.  I had a problem in the past making an assumption that the sizing for all the manufacturers would be the same. They aren’t. I learned that the hard way. Not much difference but enough to.be uncomfortable."
Under Armour,2023-11-02,"I bought these because we started playing in a new slow pitch softball league with a turf infield. They were more comfortable than I thought they'd be, and gave great grip on the turf, and surprisingly great grip while I played int he outfield which had regular grass. I even took them once to use to play golf and they were fantastic.Only downfall is that the inserts are glued in. So if you want to swap out your inserts, you have to tear them out. I decided to keep them in because they were glued, and I was pleasantly surprised at how good the shoes felt."
Under Armour,2024-02-19,"Price and the shoe looks great, very comfortable"
Under Armour,2024-03-12,"Very comfortable and responsive, high quality shoes. Love them so far!"
Under Armour,2023-12-23,True to fit and comfortable.
Under Armour,2024-03-23,"I recently went back to running. I trained and ran back to back races with these shoes and these are one of the most comfortable shoes i ever used. I feel like UA for me is hit or miss and this is definitely a hit. It’s light, it doesn’t feel like it’s messing with my strides, and bonus is it’s almost a built-in warning to drivers on the road (I bought the hot pink-ish one on a whim haha)."
Under Armour,2023-12-31,I bought these for my younger brother's birthday. He absolutely loves them! They're the first pair of shoes he's ever had where he tried on and they fit perfectly and they're very comfortable.
Under Armour,2023-11-20,"Comfortable, light"
Under Armour,2023-12-29,Muy bonitos y cómodos
Under Armour,2023-08-31,"Ive got plantar fasciitis, both left and right. These fit great and are true to size. I need shoes to be a little tighter, as I tend to get injured more with even a little extra room. Comfy so far. I do worry about the stitching long term, but time will tell."
Adidas,2024-01-08,"I've always been a fan of Adidas and the reason is they make comfortable quality shows at a great price. These are stylish, with god comfort, and a unique design.  I wasn't disappointed and they came in great condition and delivery was as expected. I can tell you how nice these shoes look and I've got my wardrobe in place already. What I like about these is that they're easy to slip on and off, they're, light weight, and they are a good fit. They have a nice hug around the ankle and they are true size so stick with my normal size and I have about 1/2"" cushion which gives me great comfort. You don't have to worry about the shoe coming off as it fits like a glove, so you can run, jump, or workout in these with no issues. The best thing about these shoes is the style, and then in a strong 2nd is the comfort. I own multiple pair of Adidas and these are just as comfortable as my older ones with a nice look. I don't have a call out for anything I didn't like I love Adidas and that's a fact."
Adidas,2024-03-24,Easy to put on. No laces to tie. Minimalistic simple design. Ordered the size 7.5 and it's true to size. Very comfy.
Adidas,2024-03-10,My original ultra boost got worn out for the years I had worn it. These fit true and is comfortable for a long period of time. As well as a great gym shoes
Adidas,2023-12-28,These are comfortable and great looking shoes.The slip on feature is nice and they feel tight on the foot once put on.I will advise to get at least a 1/2 size larger than a normal shoe. If the shoes are too tight in the toe you will see the outlines of your toes. It is not the best look!
Adidas,2023-12-10,"Very comfortable for everyday use, running, sports or gym use. They might have a tighter foot entrance than you're use to (if you haven't worn similar ones before) but not to worry, it's just tighter to make sure they stay on your feet. I have been buying this style of shoe from adidas for a few years now and I've been loving them. Very durable shoe as well. I've been using one of the pairs for 3 years as a work shoe (it's not one but I use it as one) and the shoe is in great condition considering it's a more labor intensive job and always on my feet. So I'd say these will last you a good amount of time and while having a good look and feel."
Adidas,2024-04-04,love the shoe very comfortable and extremely light weight
Adidas,2024-03-28,Wear these as my house shoes. Easy slip on. Very comfy. They are great.
Adidas,2024-03-28,My grandson loves them n says they are very comfortable
Adidas,2023-09-21,"After being in use of these for a couple months, these quickly became my favorite shoes in general above others! ADIDAS has always been my go-to shoes for just fashion and basic comfort, Forums in all forms are my personal favorite, and then I got these Grand Court 2s for long standing at work. All-in-all, I can best express my feelings to these as stylish, comfortable, and quite durable in the long run because they look great in basic all black and are the easiest to clean and shine after work. I often use these when I'm out shopping and visiting friends as well, I'm just that confident in these as comfort shoes and I have some decently wide feet as well. Since I have them in all black, the creases don't really show up when you are not actively looking for them, which is a plus and to add to that, it barely creases when casually walking. I was also told to size up by another half for better fitting, which I did, and I can still feel a bit of extra toe room as I slide my feet in.At the end of the day, it's definitely my favorite everyday shoes when I'm not over thinking about style and comfort. It's so good I would actually recommend this at base price, but I did catch these shoes at 30% lower so if it goes on sale, I wouldn't hesitate at the thought of buying these."
Adidas,2024-01-09,"I bought this court shoe for my husband to play pickleball on outdoor courts, and he likes it.  I would say it's true to size because he told my what size shoe he wears, I ordered that size, and he said it fits fine, no problems.  His feet are average width.  I call them his ""Run DMC"" shoes because it reminds me of the style of shoes Run DMC wore on MTV.  I can tell he loves the shoes because he is careful not to get them dirty and cleans them after every use.  He does not do that as much with his other athletic shoes.  He speculated that the shoes MAY have had some kind of slippery-type ""finish"" on the bottom of the shoes, because the first time he wore them, he slid on the court several times and actually fell, BUT the court may have had light/not visible moss on it from a prior rain.  He is very athletic so he didn't fall because he's old or out of shape.  Since that first time using the shoes about a month and a half ago, he hasn't slid or fallen since.  I knocked off a star for ""value for money"" because supposedly it was a deal at just under $63 but after that, about a month later, the price dropped to under $45.  I hate when that happens, ugh!  Anyway, I hope you found this review helpful because it's hard to buy shoes online since you can't try them on first."
Adidas,2024-04-14,I love my adidas Grand Court 2.0. I usually go with the Adidas Superstars but these are just as good withsome minor design differences. I did have to got up a a full size as they were a tighter fit than the Adidas Superstars. They are comfortable to wear and go with any outfit.
Adidas,2024-02-23,I tried the Air Force Ones but didn’t love the fit and they were difficult to walk in. These are a GREAT option for a similar look! Very comfortable to walk in and they fit perfectly to size.
Adidas,2023-08-02,"I love the look, the fit, and the comfort of Adidas shoes. These are attractive shoes, solid, white, with the three burgundy stripes. The only complaint that I have is that they arrived in a white bag with the shoebox inside. The shoebox was completely crushed and mangled. Not so much a problem for me, because it was going in the trash, but for some shoe collectors, the box is just as important as what’s inside."
Adidas,2024-04-07,Great product. I use them for work
Adidas,2024-04-02,Fit perfect great for anyone that wants a comfy cheap durable shoe
Adidas,2024-02-23,"Just what I expect from Adidas... A too quality shoe full of comfort and awesome looks. I have several pairs of Superstars and while I love them, especially for the old school look, these are definitely MUCH more comfortable. I mean, the in-sole is fantastic! Gel and crazy comfortable. I'll definitely be buying more"
Adidas,2024-02-29,"Just got these back after a year hiatus. Perfect shoes for basic, neutral stylin' around town. Pretty much will go well with anything your wearing. The soles are white and will last forever and don't scuff: they wear evenly well. I paid like $10 more at Shoe Carnival 3 years ago, so these are a steal and the price is still going down a week later. BUY these. They look good for at the beach, bar, work/office, airport.. I'm probably end up buying another pair for strictly inside around the house to keep the carpets clean, and one for nights on the town as these have been my everyday walking shoes. Downside is, the whitewalls of the soles of the shoes will show ANYTHING that get up there, so I'll wipe them with a Mr. Clean magic eraser once a week to keep them fresh looking (also, being former army, I know ""if you take care of your gear, your gear will take care of you"" 😋); also another reason I'm buying a pair for around the house, etc. Get them now, they are an investment and will last year's if you keep them clean. Will shrink slightly if you machine wash them. Air-dry with hairdryer or in the direst sun"
Adidas,2024-02-27,"I love these shoes. I thought I’d have to break these shoes in, but they fit perfectly and comfortably immediately. I typically wear a size 11, which is the size I purchased, and they were true to fit. These have a classic style that I can wear as everyday shoes. I’d absolutely buy another pair."
Adidas,2024-03-30,"They look nice and fit comfortably, perfect casual walking shoe."
Adidas,2024-03-03,"The insoles that come with these are barely thicker than construction paper, and offer zero support. Add your choice of quality insoles and you'll have a 5 star pair of shoes. This is the first time I have ever been disappointed in an Adidas product; I remedied the situation but wish I hadn't had to spend the extra money."
Adidas,2024-04-15,"I'm a teacher, so I'm on my feet a decent amount of the day and, so far, these shoes have been amazing. Incredibly comfortable with an almost molded soul, great tread, and stylish looking. I often get compliments from my colleagues and students (who can be very picky with what they like) on my shoes. These are my go to shoes for work or everyday now. Also a plus that it is a well known name like Adidas who has been making quality products for years and years now."
Adidas,2024-03-09,Fits true to size and don’t even have to break the shoe in. Great classic Adidas look. Completely satisfied with the shoes.
Adidas,2024-04-14,"I adore these shoes. For the price, they’re very comfortable and I love the way they look."
Adidas,2024-02-28,"I've been looking for something of a modern style mixed with a classic feel - this shoe is definitely it. It's comfortable, stylish, and i didn't break the bank buying a $100+ shoe. The shoe fits true to size in my experience and i have a wider foot. Would highly recommend!"
Adidas,2024-04-09,These were on sale so I thought to give them a try. Very light weight and comfortable. Had good ground contact and stability. Amazon recommended a half size larger which I did and they fit perfectly. I’m normally a 10.5 in men’s boots and shoes but 11 are just right. These have a really nice look and descent quality
Adidas,2024-03-03,"Love everything about these shoes.Best shoes I have ever owned.Lightweight, comfortable, functional and best of all a great price!"
Adidas,2024-03-19,"This was the first time I had bought this brand of golf shoes. They are very comfortable, and appear to be of very good quality. If I had a complaint, it would be that the soles retain too much dirt and are a little difficult to clean."
Adidas,2024-04-12,"I want to give these shoes a high rating but there is one downside to buying white, mesh shoes. In wet grass of a golf course, they will stain. I've not tried to wash them yet but I can easily see the sort of orange line about halfway up the front of the shoe caused by walking in tall grass (yes, I mean in the tall grass away from the fairway...where I frequently end up).Other than that, they are really good shoes. The gripping base holds the grass well even if it picks up and holds goose droppings and mowed grass.Very comfortable, good fit and very sturdy. I bought a size 14 and it's just right for my size 13 (or so) feet.I don't really pay  much attention to the staining as they're golf shoes and everyone's golf shoes show use.Good product."
Adidas,2024-03-18,"I haven’t yet had the chance to play a film round in them. However, for the price these are insanely comfortable and lightweight and the grip is phenomenal."
Adidas,2024-04-14,Very comfortable and looks great! Awesome price for the value!
Adidas,2024-04-11,"Feel great and have awesome grip on the course! I have a wider foot, and they fit just fine."
Adidas,2024-03-26,Fits true to size. Very comfortable shoe. Good value.
Adidas,2023-10-17,I love the style and fit of the shoe. Everything about them is great except that the insole of the shoe has worn down significantly in the heel and toes. All the way down to the fabric underneath. Other than that the shoes are great.
Adidas,2024-02-04,"Very comfortable. I normally order an 8 in sneakers, but it was unavailable in this color/style, so I opted to try the 7.5. It’s VERY wide around the heel, but the length is perfect. I’m returning them, but if the heel was more narrow, they’d definitely be keepers!!!"
Adidas,2023-01-29,"I love them,but they run too big. I usually wear an 8,but as I read in the reviews they run large I ordered a71/2,but they still big so I reordered a 7 and finally fit,so my advise is to get a number down"
Adidas,2024-03-23,"I’m absolutely in love with these sneakers !I’m wear them often and stay on top of keeping them clean & white.*Tip: Add a tiny bit of water slowly into a paste mixed with Dawn soap, baking soda, oxy clean and/or hydrogen peroxide. Brush on to clean, let air dry ir rinse and let air dry. Can also use a magic eraser on the soles but brushing works great"
Adidas,2023-08-21,"They are very nice, but they are not shoes to wear all day they have no arch support they are very stiff and the tongue doesn't stay flat you have to really pull and tug to be able to get them tied them. They are not for the ladies maybe for young kids . I bought them to replace an old adidas pair and they are not made the same anymore."
Adidas,2024-03-24,"Bought these for the color, style, and manufacturer. They're fine if you don't have to walk on rocks. The soles look thick but you can feel rocks thru the soles."
